bnum,wt_t00,wt_t00.1,wt_t00.2,wt_t10,wt_t10.1,wt_t10.2,wt_t10_riff,wt_t10_riff.1,wt_t10_riff.2,wt_t30,wt_t30.1,wt_t30.2,wt_t30_riff,wt_t30_riff.1,wt_t30_riff.2,wt_t60,wt_t60.1,wt_t60.2,wt_t60_riff,wt_t60_riff.1,wt_t60_riff.2,ppk_delta_t00,ppk_delta_t00.1,ppk_delta_t00.2,ppk_delta_t10,ppk_delta_t10.1,ppk_delta_t10.2,ppk_delta_t10_riff,ppk_delta_t10_riff.1,ppk_delta_t10_riff.2,ppk_delta_t30,ppk_delta_t30.1,ppk_delta_t30.2,ppk_delta_t30_riff,ppk_delta_t30_riff.1,ppk_delta_t30_riff.2,ppk_delta_t60,ppk_delta_t60.1,ppk_delta_t60.2,ppk_delta_t60_riff,ppk_delta_t60_riff.1,ppk_delta_t60_riff.2
b3868,4.3784355406268414e-05,0.00016878780459846676,0.00018756444757331476,4.913190534331135e-05,0.000259698474920702,0.0001800156751578324,0.00016470928943886242,0.00026546479233973216,0.0003125945275123132,2.3825877310299976e-06,0.0001386758942560619,0.00010657374488430669,0.0001532104169992101,0.0002684501039046502,0.00030527196878944865,9.66150444009397e-05,0.00011088551373960997,0.00016285576237461637,0.00018281242236813146,0.0003597485615598242,0.00028937777840074464,0.0005769412931875815,0.00074419287109987,0.0008079304225530553,0.0007749021374211728,4.6207032198697484e-05,0.000927984794473657,0.0009171693186564007,0.001426134699183831,0.0011900815218152726,0.0007274949587504294,0.0009244318837616958,0.0007638013420392438,0.0004848572530809353,0.0014457029087667401,0.0003969803795080215,0.0005823683030593,0.0020771803379381927,0.0007396504130949311,0.00023031084640736673,0.0005699110766829343,0.00025897856986735685
b3869,3.588491141185877e-05,0.0001382483769182356,0.0001501804683320219,3.9373493313666105e-05,0.00020872961535689714,0.00013738845395350706,0.00014851752878214906,0.0002016939204368574,0.00023140990561886166,1.786940798272505e-06,0.00010101821607443679,9.56741573393208e-05,0.00012277821088295905,0.00020950947706458608,0.0002729787357274563,7.615538793958118e-05,9.363665604675671e-05,0.00013390885663473786,0.00016079413061333885,0.0002763733584515035,0.00021752413735954426,0.00033579226053371506,0.0004000839602953266,0.0005753784903420185,0.0004955033504164036,2.1819987427162705e-05,0.0006420963112069082,0.0005360260430529996,0.0009121214860502932,0.000684893800833394,0.00041979883177415696,0.0008217172300103964,0.00047962075973141997,0.0002795968397395802,0.0007821015735948409,0.0002205446552822826,0.00032400854679306436,0.0010470339914806302,0.0004832873345924538,0.00017847868139851108,0.0002973449095737475,0.0001648400550286173
b3870,0.0014147149975743385,0.004841648620625144,0.0058551046108500805,0.001566589250610818,0.007775178172044313,0.005301415632799696,0.003674133827635438,0.004350755376875408,0.006296868180105492,5.4600968836104013e-05,0.0036193212918995267,0.004018314608251412,0.003148369130692879,0.00418813048009279,0.006115531011122344,0.0031953057919823073,0.003290219604907078,0.005113011984615642,0.003637361197096966,0.00552005603986571,0.004221695893303607,0.015901257274095103,0.012843062174988235,0.020389553282264796,0.019131131182686105,0.0010383746957984782,0.023884753149026643,0.011536167470855252,0.015581655441260993,0.015629402203612423,0.017346838207271124,0.022340437190909498,0.01864675364853662,0.005153435403117187,0.013769727704812383,0.0046828981804936535,0.013186936084185648,0.03978729167628379,0.016472656629502154,0.0032830297723565414,0.00743362273934345,0.003363987094566804
b3871,9.197493334209687e-05,0.00033035122845547345,0.00042862665854409777,0.0001174893388644301,0.0006261888460705735,0.00040112521823910605,0.0001432133313255974,0.0001893352243316392,0.0001947531372846617,4.4474970979226655e-06,0.0003287575079346768,0.00021920281618247395,9.014229328928234e-05,0.0001284339423282567,0.00011252173395048034,0.0002642705626261497,0.0002692053861344797,0.00037678045601442024,6.514586321955072e-05,0.00010869656108930114,6.989042680506504e-05,0.0026674572383052764,0.002979524355686279,0.003579049253483616,0.0031235699343312804,0.0002490045624040601,0.004238757874881904,0.002379373521426159,0.0040264368362118485,0.003000965864937147,0.003279590426553647,0.003440940900668535,0.0034179141658991306,0.0008465164961196903,0.00237000476847009,0.0006910399198843737,0.002469241604971679,0.008950451862660762,0.0031585403212595,0.00046453355432506723,0.001164600895830344,0.0004968638625509258
b3872,7.145225723600188e-07,3.940571313585395e-06,5.800962296086688e-06,1.1166342123481132e-06,7.281265651984777e-06,4.2933891860470855e-06,1.6750097231071171e-06,1.9773913768323653e-06,2.2488814928948297e-06,3.9709795517166654e-08,2.39096369407073e-06,3.6331958483286344e-06,5.246932089015565e-07,2.573826499565386e-07,1.009163533188511e-06,3.5993840070946364e-06,2.4641225275470142e-06,4.236132547320355e-06,2.0200267664993235e-07,6.17594097098427e-07,3.9264284721946603e-07,6.93094345586042e-06,1.6517227718618828e-05,1.6503685511767134e-05,9.042031941906665e-06,0.0,1.4601831134576852e-05,4.157926642946607e-06,1.5118035680395762e-05,6.283429365446858e-06,6.566685636692522e-06,0.0002054293075026194,1.2677200697751194e-05,2.0881018651204373e-06,0.0,0.0,1.2706217521296643e-05,0.0,8.586323203424052e-06,1.9559307550530662e-06,0.0,3.906162441438529e-07
b3873,5.954354769666823e-07,5.254095084780531e-06,2.578205464927406e-06,8.253383308659948e-07,7.281265651984777e-06,1.533353280731106e-06,1.1166731487380755e-06,2.471739221040455e-06,2.2488814928948297e-06,1.5883918206866683e-07,4.781927388141469e-06,2.422130565552423e-06,9.444477760228004e-07,1.0295305998261555e-06,5.045817665942573e-07,3.2205014800320405e-06,1.2320612637735113e-06,3.2947697590269343e-06,3.0300401497489824e-07,3.087970485492135e-07,1.5705713888778618e-06,1.1710904459902069e-05,1.1929108907891371e-05,2.400536074438856e-05,1.989247027219463e-05,0.0,1.4986089848644687e-05,7.622865512068779e-06,1.5118035680395762e-05,1.2566858730893715e-05,1.3602420247434475e-05,5.135732687565494e-05,1.7255078727494687e-05,0.0,4.7400095369405766e-05,0.0,1.6941623361728846e-05,3.3775290047779354e-05,1.2675048538387883e-05,1.4669480662897998e-06,7.433622739343698e-05,7.812324882877042e-07
b3874,7.939139692889123e-07,5.254095084780531e-06,1.9336540986955626e-06,2.4274656790176384e-07,1.2135442753307961e-06,3.066706561462219e-06,2.7916828718451926e-07,9.886956884161795e-07,1.1244407464474176e-06,1.5883918206866683e-07,5.977409235176834e-07,4.844261131104846e-06,3.1481592534093367e-07,0.0,1.513745299782771e-06,1.1366475811877779e-06,2.4641225275470142e-06,2.3534069707335287e-06,3.0300401497489824e-07,1.235188194196854e-06,1.177928541658399e-06,8.842927857477067e-06,6.423366335018429e-06,2.025452312807787e-05,1.3563047912859998e-05,0.0,1.5754607276780276e-05,7.27637162515655e-06,2.5196726133992938e-05,5.026743492357479e-06,1.782386101387967e-05,0.0,1.1972911770098346e-05,5.429064849313137e-06,0.0,7.351488509409428e-06,6.353108760648339e-06,5.0662935071669106e-05,8.99519573692041e-06,1.4669480662897998e-06,2.4778742464478965e-05,0.0
b3875,7.939139692889124e-08,2.9554284851890497e-06,2.148504554106172e-06,9.709862716070564e-08,1.2135442753307961e-06,0.0,2.7916828718451926e-07,0.0,6.746644478684502e-07,0.0,0.0,0.0,4.1975456712124507e-07,5.147652999130777e-07,0.0,3.788825270625929e-07,6.160306318867549e-07,2.353406970733529e-07,1.0100133832496589e-07,0.0,0.0,3.1069746526270674e-06,3.670495048581971e-06,3.7508376163107106e-06,7.68572715062067e-06,2.5670573443720853e-06,6.5323981391528145e-06,3.118444982209942e-06,1.5118035680395762e-05,1.2566858730893716e-06,9.380979480989283e-07,5.135732687565494e-05,4.577878029743495e-06,1.0440509325602172e-06,0.0,0.0,2.1177029202161082e-06,0.0,1.6354901339855317e-06,9.77965377526532e-07,0.0,2.3436974648631175e-06
b3876,2.381741907866733e-06,1.313523771195136e-05,1.3105877780047688e-05,3.1557053827229316e-06,1.698961985463117e-05,1.5640203463457277e-05,6.7000388924284685e-06,4.943478442080909e-07,8.320861523710888e-06,3.1767836413733365e-07,3.5864455411061036e-06,7.266391696657269e-06,3.2530978951896506e-06,3.088591799478467e-06,5.045817665942573e-06,7.577650541251859e-06,3.6961837913205254e-06,8.001583700494006e-06,3.333044164723884e-06,5.8671439224350564e-06,1.0208714027706076e-05,1.7207859614549975e-05,1.559960395647334e-05,3.9008711209631406e-05,2.0796673466385322e-05,7.70117203311624e-06,3.15092145535606e-05,7.969359398980983e-06,3.0236071360791523e-05,1.3823544603983056e-05,1.7354812039830205e-05,0.00010271465375130998,2.746726817846093e-05,5.637875035825173e-06,0.00018960038147762285,7.351488509409428e-06,1.905932628194498e-05,0.00015198880521500723,2.167024427530829e-05,3.4228788213428663e-06,0.0,3.906162441438529e-06
b3877,1.3099580493267012e-06,7.224380741573234e-06,6.0158127514972975e-06,1.8448739160534062e-06,4.8541771013231845e-06,1.8400239368773175e-06,1.3958414359226e-06,2.471739221040455e-06,2.2488814928948297e-06,1.5883918206866683e-07,1.7932227705530473e-06,3.6331958483286344e-06,4.1975456712124507e-07,1.0295305998261555e-06,3.027490599565542e-06,1.8944126353129696e-06,3.08015315943377e-06,5.412836032687119e-06,1.0100133832496587e-06,1.5439852427460677e-06,7.85285694438933e-07,3.7761691931928996e-05,2.4775841577928255e-05,4.350971634920428e-05,4.29496517240568e-05,8.984700705302304e-06,5.8791583252375244e-05,1.385975547648869e-05,4.5354107041187464e-05,2.0106973969429915e-05,2.8142938442967882e-05,0.0002054293075026194,4.5426635833608646e-05,2.923342611168612e-06,4.7400095369405766e-05,7.351488509409428e-06,2.964784088302549e-05,6.755058009555878e-05,3.7207400548171e-05,3.9118615101061325e-06,4.955748492895785e-05,2.3436974648631175e-06
b3878,1.706915033971157e-06,5.582476027579321e-06,5.156410929854829e-06,1.7963246024730511e-06,8.494809927315572e-06,3.986718529900869e-06,2.5125145846606756e-06,2.471739221040455e-06,3.373322239342258e-06,1.1912938655150034e-07,3.5864455411061036e-06,3.6331958483286344e-06,2.4135887609471585e-06,1.8016785496957707e-06,2.5229088329712917e-06,5.1149141153450105e-06,4.928245055094037e-06,3.5301104561002935e-06,1.515020074874491e-06,4.014361631139776e-06,7.85285694438933e-07,1.9119844016166654e-05,2.844633662651012e-05,1.8754188081553574e-05,3.390761978214993e-05,2.5670573443720853e-06,3.074069712542497e-05,1.2820273815752027e-05,0.00010582624976277051,3.518720444650235e-05,2.298339972842376e-05,0.00010271465375130998,2.148081229341174e-05,7.725976900945611e-06,4.7400095369405766e-05,2.2054465528228257e-05,2.964784088302549e-05,0.00015198880521500723,2.821220481125041e-05,9.77965377526532e-07,9.91149698579157e-05,8.9841736153086e-06
b3879,2.5008290032600693e-06,6.567618855975667e-06,6.0158127514972975e-06,1.6506766617319945e-06,1.213544275330796e-05,5.52007181063197e-06,2.7916828718451925e-06,3.9547827536647305e-06,2.023993343605357e-06,0.0,5.379668311659151e-06,4.844261131104846e-06,7.345704924621788e-07,1.286913249782696e-06,2.0183270663770312e-06,4.925472851813708e-06,1.848091895660267e-06,4.706813941467057e-06,9.090120449246933e-07,1.5439852427460677e-06,1.5705713888778618e-06,2.437780112061249e-05,1.4681980194327854e-05,4.651038644225264e-05,3.571602617053128e-05,1.28352867218604e-06,4.0731423691188064e-05,1.3166767702664256e-05,3.0236071360791523e-05,6.283429365446858e-06,2.9550085365116282e-05,0.0,3.380586852733653e-05,1.8792916786083857e-06,0.0,0.0,1.6941623361728846e-05,1.6887645023889677e-05,3.7207400548171e-05,1.4669480662897998e-06,2.4778742464478965e-05,6.24985990630163e-06
b3880,2.540524701724516e-06,1.149333299795742e-05,9.238569582656565e-06,3.981043713588927e-06,1.8203164129961966e-05,1.073347296511774e-05,4.1875243077677925e-06,2.9660870652485443e-06,5.622203732237088e-06,1.1912938655150034e-07,2.9887046175884215e-06,7.266391696657269e-06,1.4691409849243576e-06,1.0295305998261555e-06,5.045817665942573e-07,8.145974331845747e-06,6.160306318867548e-06,1.3414419733181126e-05,1.4140187365495259e-06,6.17594097098427e-07,2.355857083316798e-06,2.748477577323956e-05,3.5787326723674165e-05,4.275954882594213e-05,3.255131499086394e-05,2.5670573443720853e-06,3.650457783644215e-05,1.0394816607366518e-05,9.070821408237458e-05,1.1310172857804336e-05,3.377152613156144e-05,0.0,3.204514620820443e-05,2.0881018651204373e-06,2.3700047684702856e-05,0.0,2.3294732122377182e-05,8.443822511944837e-05,2.8621077344746807e-05,9.77965377526532e-07,9.91149698579157e-05,1.5624649765754099e-06
b3881,8.336096677533552e-07,4.268952256384185e-06,6.445513662318531e-06,1.7963246024730511e-06,1.9416708405292765e-05,4.600059842193319e-06,1.1166731487380755e-06,9.886956884161795e-07,2.2488814928948297e-06,3.9709795517166654e-08,5.9774092351768345e-06,3.6331958483286344e-06,9.444477760228004e-07,2.573826499565386e-07,5.045817665942573e-07,4.925472851813708e-06,2.4641225275470142e-06,5.412836032687119e-06,3.0300401497489824e-07,0.0,3.9264284721946603e-07,1.3622888861518749e-05,1.1929108907891371e-05,2.1004690651340013e-05,1.898826707800398e-05,1.28352867218604e-06,1.8828676989322806e-05,3.4649388691221726e-06,1.0078690453597173e-05,1.2566858730893715e-05,1.87619589619786e-05,5.135732687565494e-05,1.8663656582800384e-05,2.923342611168612e-06,0.0,7.351488509409428e-06,6.353108760648339e-06,0.0,1.7990391473840858e-05,4.889826887632666e-07,2.4778742464478965e-05,0.0
b3882,7.542182708244655e-07,1.6419047139939137e-06,2.578205464927406e-06,9.709862716070564e-07,3.6406328259923883e-06,1.533353280731106e-06,5.583365743690385e-07,0.0,2.4737696421843153e-06,0.0,2.9887046175884215e-06,1.2110652827762115e-06,3.1481592534093367e-07,1.8016785496957707e-06,5.045817665942573e-07,2.2732951623755557e-06,3.08015315943377e-06,2.588747667806888e-06,1.0100133832496589e-07,9.263911456476406e-07,0.0,8.842927857477067e-06,9.176237621454914e-06,1.0502345325670007e-05,9.946235136097316e-06,0.0,1.613886599084812e-05,5.197408303683245e-06,2.0157380907194346e-05,1.2566858730893716e-06,1.2195273325286079e-05,0.0001540719806269647,1.4437923016883297e-05,2.0881018651204377e-07,2.3700047684702856e-05,0.0,4.235405840432203e-06,5.0662935071669106e-05,1.717264640684807e-05,4.889826887632666e-07,0.0,3.906162441438529e-07
b3883,3.612308560264544e-06,1.806095185393309e-05,1.5469232789564484e-05,4.417987535812101e-06,2.427088550661592e-05,1.1346814277410173e-05,4.466692594952309e-06,3.9547827536647305e-06,4.047986687210702e-06,3.5738815965450007e-07,7.172891082212199e-06,9.688522262209692e-06,1.4691409849243576e-06,5.147652999130777e-07,1.009163533188511e-06,7.956533068314455e-06,1.2936643269621826e-05,1.1061012762447582e-05,1.0100133832496587e-06,0.0,7.85285694438933e-07,5.0667586642841694e-05,5.4139801966583885e-05,6.526457452380631e-05,6.87194427584904e-05,6.417643360930225e-06,5.648603096796839e-05,2.0789633214733008e-05,9.070821408237458e-05,2.7647089207966146e-05,6.332161149667771e-05,0.00010271465375130998,5.070880279100492e-05,4.176203730240875e-06,4.7400095369405766e-05,2.2054465528228257e-05,4.023635548410589e-05,6.755058009555878e-05,4.865583148606952e-05,3.4228788213428663e-06,9.91149698579157e-05,2.73431370900697e-06
b3884,4.842875212662375e-06,1.806095185393309e-05,1.589893370038572e-05,5.1462272395173815e-06,1.698961985463117e-05,1.870691002491953e-05,6.420870605243944e-06,1.0381304728369917e-05,6.971532627973988e-06,2.779685686201671e-07,1.255255939387135e-05,2.422130565552423e-06,3.0432206116290285e-06,2.059061199652311e-06,4.0366541327540625e-06,1.0419269494221314e-05,1.2320612637735112e-05,1.929793716001492e-05,1.7170227515244278e-06,1.8527822912952813e-06,7.85285694438933e-07,0.00010300815963709796,9.176237621454914e-05,0.00012827864647782617,0.00013924729190536243,3.8505860165581245e-06,0.00014255998291915823,5.370655247139361e-05,0.00012598363066996488,6.534766540064719e-05,0.0001102265089016243,0.0,0.00011092550610532314,7.517166714433574e-06,7.110014305410858e-05,7.351488509409428e-06,0.000156710016095992,0.0003377529004777935,0.00010426249604157771,3.9118615101061325e-06,4.955748492895785e-05,7.031092394589336e-06
b3885,1.2821710604015897e-05,4.4659808220634496e-05,4.468889472540847e-05,1.4953188582748635e-05,8.494809927315574e-05,5.3360694169442425e-05,1.6470928943886623e-05,1.730217454728317e-05,2.743635421331695e-05,6.353567282746673e-07,3.2875750793472626e-05,2.66434362210767e-05,1.0913618745152352e-05,9.523158048391918e-06,1.3623707698044938e-05,3.4667751226227314e-05,3.880992980886556e-05,5.3422338235651135e-05,1.0403137847471524e-05,1.3895867184714641e-05,1.6490999583217627e-05,0.00018665747720782703,0.00015232554451615154,0.00026180846561848776,0.00028211139658748766,1.668587273841854e-05,0.00025015242285814554,6.44478629656725e-05,8.566886885557617e-05,0.00010053486984714957,0.00018339814885334063,0.0003081439612539294,0.0002014266333087134,1.837529641305988e-05,0.00016590033379292,1.470297701881883e-05,0.00021177029202161082,0.0004221911255972427,0.0002101604822171409,3.4228788213428663e-06,4.955748492895785e-05,5.859243662157793e-06
b3886,1.008270740996918e-05,3.8092189364658815e-05,2.7286007837148488e-05,9.321468207427748e-06,7.888037789650187e-05,3.312043086379182e-05,1.1445899774565303e-05,7.909565507329436e-06,1.2593736360211077e-05,4.3680775068883403e-07,2.4507377864224998e-05,1.6954913958866932e-05,8.080275417083961e-06,5.405035649087313e-06,2.926574246246694e-05,1.8944126353129694e-05,1.848091895660267e-05,2.6358158072215535e-05,3.939052194673682e-06,6.793535068082723e-06,5.889642708291994e-06,9.798920058285423e-05,5.7810297015166047e-05,0.00015153383969895273,0.00010624387531740315,8.984700705302304e-06,0.00015946736633814197,4.469771141167588e-05,0.00010078690453597175,6.911772301991547e-05,8.395976635485422e-05,0.0001540719806269647,0.00013029345161577635,9.814078766066048e-06,7.110014305410858e-05,7.351488509409428e-06,7.411960220756372e-05,0.00028708996540612497,0.00011366656431199444,4.4008441988694e-06,9.91149698579157e-05,3.906162441438529e-06
b3887,1.3139276191731487e-05,5.286933179060413e-05,5.757992205004566e-05,1.5487231032132535e-05,9.586999775113291e-05,5.826742466778204e-05,1.786677037980921e-05,1.8785218079907476e-05,2.226392677965883e-05,5.559371372403334e-07,4.2439605569755566e-05,4.3598350179943634e-05,6.9259503575005224e-06,9.780540698348463e-06,1.3623707698044938e-05,3.656216386154024e-05,3.264962348999801e-05,5.059824987077088e-05,4.94906557792334e-06,9.881505553574858e-06,4.319071319414134e-06,0.00016777663124186237,0.00011195009898174993,0.0002280509270716912,0.00020389782028999506,1.540234406623248e-05,0.00024400428343306072,0.00010325517829984071,0.00017133773771115196,0.00011938515794349025,0.0001754243162944999,0.0002054293075026194,0.00019156658832157383,2.2551500143300755e-05,4.7400095369405766e-05,4.410893105645662e-05,0.0001101205518512377,0.00037152819052557333,0.00018644587527435056,7.334740331448999e-06,7.433622739343698e-05,1.289033605674713e-05
