"","wt_t00","wt_t00","wt_t00","wt_t10","wt_t10","wt_t10","wt_t10_riff","wt_t10_riff","wt_t10_riff","wt_t30","wt_t30","wt_t30","wt_t30_riff","wt_t30_riff","wt_t30_riff","wt_t60","wt_t60","wt_t60","wt_t60_riff","wt_t60_riff","wt_t60_riff","ppk_delta_t00","ppk_delta_t00","ppk_delta_t00","ppk_delta_t10","ppk_delta_t10","ppk_delta_t10","ppk_delta_t10_riff","ppk_delta_t10_riff","ppk_delta_t10_riff","ppk_delta_t30","ppk_delta_t30","ppk_delta_t30","ppk_delta_t30_riff","ppk_delta_t30_riff","ppk_delta_t30_riff","ppk_delta_t60","ppk_delta_t60","ppk_delta_t60","ppk_delta_t60_riff","ppk_delta_t60_riff","ppk_delta_t60_riff"
"b4190",2.35112260457567e-05,2.62928612304028e-05,1.86954205697144e-05,2.21858156243607e-05,1.6144664526891e-05,1.69655070035734e-05,1.46417386186105e-05,1.54805608386041e-05,9.78777075420849e-06,6.45056694032839e-06,3.7880801743846e-05,1.47634707443373e-05,5.94011406935179e-06,6.31140945043402e-06,8.27888243366028e-06,2.40841451864524e-05,2.06069675710283e-05,2.37377565839262e-05,3.47293196823954e-06,4.36170135430827e-06,3.11832362040491e-06,2.38854239118778e-05,2.15987314566583e-05,2.42673722168044e-05,2.21888910863941e-05,1.83895484315029e-05,2.39542375478609e-05,1.0865708063866e-05,1.60315734552122e-05,5.21349591620348e-06,2.60195212490692e-05,5.0114427943805e-05,2.5940239628409e-05,1.65350203463425e-06,0,0,2.34214699684365e-05,3.8796333542289e-05,2.51310338930087e-05,1.09992769808598e-06,0,7.48872011532629e-07
"b4191",6.77616121842771e-06,1.15997917192954e-05,6.36163616608337e-06,5.65110397978998e-06,3.12477377939826e-06,4.41810078218056e-06,7.32086930930526e-07,7.37169563743052e-06,4.89388537710424e-06,4.30037796021892e-07,7.97490563028337e-06,6.45901845064756e-06,2.29939899458779e-06,1.35244488223586e-06,2.58715076051884e-06,8.22874960537125e-06,1.06587763298422e-05,5.97374006747811e-06,8.26888563866557e-07,1.93853393524812e-06,0,1.48056908494859e-05,2.19310196329146e-05,1.22173667022532e-05,1.47171216389349e-05,1.31353917367878e-05,1.72954783739068e-05,1.00706562543148e-05,1.16593261492452e-05,7.16855688477979e-06,1.56943144042005e-05,0,1.64354190012057e-05,4.07015885448432e-06,2.4212019815117e-05,2.71946785453023e-06,1.41761528756326e-05,3.67544212505896e-05,1.45555309425571e-05,7.33285132057319e-07,0,1.74736802690947e-06
"b4192",1.95071307803222e-06,3.35105094112977e-06,4.54402583291669e-06,3.34880235839406e-06,1.56238688969913e-06,3.00430853188278e-06,1.09813039639579e-06,3.68584781871526e-06,2.19381068628811e-06,1.72015118408757e-06,3.98745281514169e-06,2.76815076456324e-06,1.72454924594084e-06,9.01629921490575e-07,5.17430152103767e-07,2.20771330875814e-06,2.13175526596845e-06,3.61568477768412e-06,1.65377712773311e-07,1.45390045143609e-06,1.55916181020245e-06,9.1615324593504e-06,2.99059358630654e-06,7.36389225889236e-06,7.69818670344287e-06,1.31353917367878e-05,1.05502418080831e-05,3.04769860327948e-06,1.89464049925235e-05,3.58427844238989e-06,7.70948777750198e-06,0,7.42564111500259e-06,1.90788696303952e-06,1.45272118890702e-05,0,1.3559798402779e-05,4.08382458339884e-06,1.14852236343614e-05,1.09992769808598e-06,0,1.49774402306526e-06
"b4193",2.15605129677245e-06,3.35105094112977e-06,1.68778102365477e-06,1.56975110549722e-06,3.64556940929797e-06,1.41379225029778e-06,3.66043465465263e-07,0,1.68754668176008e-07,2.58022677613135e-06,2.65830187676112e-06,2.76815076456324e-06,1.53293266305853e-06,1.80325984298115e-06,0,2.20771330875814e-06,1.4211701773123e-06,9.43222115917596e-07,8.26888563866557e-07,4.8463348381203e-07,0,4.66256562663369e-06,3.6551699388191e-06,3.84930731714828e-06,3.62267609573782e-06,2.62707834735755e-06,3.8050052422595e-06,2.12013815880312e-06,1.16593261492452e-05,2.28090446333902e-06,4.40542158714399e-06,3.34096186292033e-05,4.65340176540162e-06,2.03507942724216e-06,9.68480792604681e-06,5.43893570906045e-06,1.23270894570718e-06,8.16764916679769e-06,1.93315645330836e-06,1.46657026411464e-06,1.19611501842017e-05,9.98496015376839e-07
"b4194",1.12936020307128e-06,1.80441204522372e-06,3.89487928535716e-07,8.37200589598515e-07,1.04159125979942e-06,7.0689612514889e-07,2.56230425825684e-06,0,3.37509336352017e-07,0,0,0,1.91616582882316e-07,4.50814960745287e-07,1.5522904563113e-06,8.02804839548414e-07,2.84234035462459e-06,1.57203685986266e-06,0,4.8463348381203e-07,0,1.63598793916971e-06,3.98745811507538e-06,2.17569544012729e-06,2.83021569979517e-06,0,2.76727653982509e-06,2.25264679372831e-06,1.45741576865565e-06,1.62921747381359e-06,1.3766942459825e-06,1.67048093146017e-05,1.48512822300052e-06,0,0,0,2.46541789141437e-06,0,6.82290512932362e-07,2.19985539617196e-06,0,1.24812001922105e-06
"b4195",1.64270574992187e-06,4.38214353840047e-06,1.94743964267858e-06,3.13950221099443e-06,1.56238688969913e-06,1.41379225029778e-06,3.66043465465263e-07,4.42301738245831e-06,6.75018672704034e-07,0,1.32915093838056e-06,9.2271692152108e-07,7.66466331529263e-07,9.01629921490575e-07,0,2.00701209887104e-06,2.84234035462459e-06,2.51525897578026e-06,4.96133138319934e-07,0,1.16937135765184e-06,3.92637105400732e-06,6.97805170138192e-06,2.00833425242519e-06,4.64155374766408e-06,1.57624700841453e-05,4.49682437721577e-06,2.5176640635787e-06,1.45741576865565e-06,9.77530484288153e-07,3.85474388875099e-06,0,4.55439321720159e-06,2.5438492840527e-07,9.68480792604681e-06,0,4.31448130997514e-06,1.02095614584971e-05,3.41145256466181e-06,3.6664256602866e-07,5.98057509210086e-06,4.99248007688419e-07
"b4196",4.82544814039549e-06,4.89768983703582e-06,3.37556204730954e-06,5.33715375869053e-06,5.2079562989971e-06,4.41810078218056e-06,3.29439118918737e-06,0,2.19381068628811e-06,2.15018898010946e-06,1.19623584454251e-05,9.2271692152108e-07,1.72454924594084e-06,1.35244488223586e-06,4.13944121683014e-06,3.41192056808076e-06,6.39526579790534e-06,4.55890689360172e-06,3.30755425546623e-07,1.45390045143609e-06,1.16937135765184e-06,1.43966938646935e-05,1.46206797552764e-05,9.87431007442385e-06,1.33586181030332e-05,5.25415669471511e-06,1.66036592389505e-05,7.02295765103533e-06,2.62334838358017e-05,4.23596543191533e-06,1.36292730352267e-05,4.17620232865042e-05,1.36631796516048e-05,2.41665681985006e-06,1.93696158520936e-05,5.43893570906045e-06,9.86167156565747e-06,8.16764916679769e-06,1.41006706006021e-05,3.6664256602866e-07,0,1.74736802690947e-06
"b4197",4.10676437480467e-06,1.28886574658837e-06,2.72641549975001e-06,2.09300147399629e-06,2.08318251959884e-06,3.00430853188278e-06,3.66043465465263e-06,4.42301738245831e-06,8.43773340880042e-07,2.15018898010946e-06,3.32287734595141e-06,9.2271692152108e-07,1.14969949729389e-06,1.80325984298115e-06,3.62201106472637e-06,2.40841451864524e-06,5.68468070924919e-06,1.57203685986266e-06,4.96133138319934e-07,9.6926696762406e-07,0,8.99793366543343e-06,9.96864528768846e-06,5.35555800646717e-06,7.35856081946745e-06,7.88123504207266e-06,7.17762352517132e-06,4.50529358745663e-06,2.04038207611791e-05,3.91012193715261e-06,7.57181835290373e-06,1.67048093146017e-05,5.64348724740197e-06,1.52630957043162e-06,9.68480792604681e-06,0,7.3962536742431e-06,6.12573687509827e-06,8.52863141165452e-06,1.09992769808598e-06,0,4.99248007688419e-07
"b4198",3.79875704669432e-06,1.1857564868613e-05,6.88095340413099e-06,5.44180383239035e-06,6.24954755879652e-06,6.00861706376556e-06,2.56230425825684e-06,3.68584781871526e-06,3.88135736804819e-06,3.01026457215325e-06,7.31033016109309e-06,2.76815076456324e-06,2.10778241170547e-06,3.6065196859623e-06,1.03486030420753e-06,5.4189326669518e-06,4.26351053193689e-06,6.60255481142317e-06,1.32302170218649e-06,9.6926696762406e-07,3.89790452550613e-07,1.17791131620219e-05,1.99372905753769e-05,1.1882644326849e-05,1.53963734068857e-05,2.62707834735755e-06,1.09826287674308e-05,1.23233030480431e-05,1.45741576865565e-05,6.51686989525435e-06,9.63685972187748e-06,0,1.39602052962049e-05,2.28946435564743e-06,9.68480792604681e-06,2.71946785453023e-06,1.97233431313149e-05,0,1.48966761990232e-05,2.56649796220062e-06,0,2.4962400384421e-07
"b4199",4.07596364199364e-05,1.2630884316566e-05,9.99685683241672e-06,1.7476562307869e-05,1.56238688969913e-05,1.02499938146589e-05,5.85669544744421e-06,2.21150869122916e-06,3.54384803169618e-06,3.01026457215325e-06,1.32915093838056e-06,2.76815076456324e-06,8.04789648105726e-06,2.70488976447172e-06,9.83117288997158e-06,1.76617064700651e-05,5.68468070924919e-06,7.54577692734077e-06,5.62284223429259e-06,2.90780090287218e-06,1.55916181020245e-06,3.11655702411831e-05,6.31347534886936e-06,2.42673722168044e-05,2.77361138579927e-05,0,2.1705825359253e-05,4.63780222238182e-06,2.9148315373113e-06,5.86518290572892e-06,1.36292730352267e-05,1.67048093146017e-05,2.43561028572085e-05,3.43419653347114e-06,6.29512515193042e-05,8.15840356359068e-06,8.01260814709669e-06,6.12573687509827e-06,1.35320951731585e-05,1.09992769808598e-06,0,4.74285607303998e-06
"b4200",0.000155133024258246,0.000153117250694699,0.000130608285368977,0.000154044908486127,0.000145301980742019,9.84352854269829e-05,0.000158130777080994,0.00018355522137202,0.000120153323741318,1.76315496368976e-05,0.00016614386729757,0.000101498861367319,0.000138730406006797,0.000170408055161719,0.00011952636513597,0.000152934321933973,0.000171961591454788,0.000111457413364263,6.5324196545458e-05,9.40188958595338e-05,3.97586261601626e-05,0.00043001942981076,0.000310357156623367,0.000344764046666324,0.00032456913645251,9.45748205048719e-05,0.000436970261116755,0.000430255537602108,0.000437224730596695,0.000381888575861905,0.000368541049649514,0.000267276949033627,0.000410588449385543,0.000168784399996897,0.000116217695112562,8.97424391994974e-05,0.00016641570767047,0.000394089072297989,0.000340008105611294,8.6161003016735e-05,7.17669011052103e-05,9.4108249449267e-05
"b4201",0.000115913424478862,0.000144610736767215,0.000124895795750453,0.00012945214116667,0.000128115724955329,0.000117874928868577,0.000148613646978897,0.000204933138720569,0.000127916038477414,2.7952456741423e-05,0.000176112499335425,0.000114416898268614,0.00011746096530686,0.000189793098473766,0.000123148376200697,0.000125237554969553,0.00019185797393716,0.000134094744146285,7.92159244184162e-05,0.000106134732954835,4.79442256637254e-05,0.00039165551263723,0.000516708114078518,0.000378905728957552,0.000344946689491036,0.000228555816220107,0.000438786286346015,0.000562896681162228,0.000629603612059241,0.000538945140337535,0.000441368175261988,0.000317391376977432,0.000388212517492335,0.000268630484395965,0.000261489814003264,0.000176765410544465,0.000313108072209625,0.000242987562712231,0.000406531430622199,9.78935651296521e-05,2.39223003684034e-05,0.000129554857995145
"b4202",9.18888528862545e-05,6.7278791971913e-05,5.95916530659646e-05,8.41386592546508e-05,5.78083149188679e-05,5.23103132610179e-05,9.33410836936421e-05,0.00011352411281643,7.03706966293955e-05,1.29011338806568e-05,7.37678770801212e-05,4.6135846076054e-05,9.06346437033354e-05,8.65564724630952e-05,7.76145228155651e-05,8.30903008932609e-05,7.39008492202395e-05,6.35102891384515e-05,4.13444281933279e-05,5.67021176060075e-05,2.02691035326319e-05,0.000203189702044879,0.000168470105361935,0.000133888950161679,0.000155548654860743,7.35581937260115e-05,0.000168976823713069,0.000228444886611036,0.000243388433365494,0.000184427418035698,0.000164101954121114,0.000108581260544911,0.000159799796794856,9.0561034512276e-05,4.35816356672106e-05,2.99141463998325e-05,9.86167156565747e-05,3.26705966671908e-05,0.000122243716900381,2.78648350181781e-05,1.79417252763026e-05,3.81924725881641e-05
"b4203",0.000116837446463193,0.000125793296867025,9.7501811443441e-05,0.000119301084017788,9.27016221221485e-05,8.60646032368774e-05,0.000134337951825752,0.000194612764828166,0.00012470969978207,2.75224189454011e-05,0.000136902546653198,6.55129014279967e-05,0.000120335214050094,0.000163195015789794,0.000133496979242772,0.000127445268278311,0.000124352390514826,0.000113343857596098,7.52468593118567e-05,8.91725610214135e-05,4.36565306856687e-05,0.000259058690167524,0.000279122068055277,0.000204348010184263,0.000220983241840007,0.00011821852563109,0.000248276592057432,0.000359628435186979,0.000352694616014667,0.00030336029362409,0.00025248572471319,8.35240465730084e-05,0.000224650395865878,0.000187481692234684,6.29512515193042e-05,2.71946785453023e-05,0.000143610592174887,0.000173562544794451,0.00019740938840843,8.17612922243911e-05,3.58834505526051e-05,6.7897729045625e-05
"b4204",4.10676437480467e-07,5.15546298635349e-07,6.49146547559527e-07,8.37200589598515e-07,1.56238688969913e-06,1.76724031287222e-07,3.66043465465263e-07,0,8.43773340880042e-07,8.60075592043785e-07,6.64575469190281e-07,0,1.91616582882316e-07,9.01629921490575e-07,0,2.00701209887104e-07,7.10585088656149e-07,0,4.96133138319934e-07,0,3.89790452550613e-07,2.862978893547e-06,3.32288176256282e-07,1.67361187702099e-06,1.47171216389349e-06,0,1.47011566178208e-06,2.5176640635787e-06,4.37224730596695e-06,6.51686989525435e-07,1.9273719443755e-06,0,1.98017096400069e-06,1.27192464202635e-07,9.68480792604681e-06,2.71946785453023e-06,3.08177236426796e-06,2.04191229169942e-06,2.16058662428581e-06,7.33285132057319e-07,1.79417252763026e-05,4.99248007688419e-07
"b4205",6.16014656220701e-06,9.79537967407163e-06,7.1406120231548e-06,8.26735582228534e-06,8.33273007839537e-06,5.83189303247834e-06,1.46417386186105e-06,4.42301738245831e-06,3.71260269987219e-06,8.60075592043785e-07,1.12977829762348e-05,1.01498861367319e-05,4.7904145720579e-06,3.15570472521701e-06,2.58715076051884e-06,9.03155444491966e-06,1.77646272164037e-05,7.23136955536824e-06,8.26888563866557e-07,2.90780090287218e-06,1.16937135765184e-06,7.85274210801463e-06,7.64262805389448e-06,3.84930731714828e-06,6.5661004235248e-06,1.05083133894302e-05,8.3883070113448e-06,4.90281949223221e-06,1.45741576865565e-06,2.60674795810174e-06,7.02114065451073e-06,0,6.53456418120228e-06,3.81577392607905e-07,4.8424039630234e-06,2.71946785453023e-06,9.24531709280388e-06,1.22514737501965e-05,8.30120124067707e-06,3.6664256602866e-07,5.98057509210086e-06,4.99248007688419e-07
"b4206",0.000106262528198071,9.84693430393517e-05,9.7501811443441e-05,0.000109254676942606,9.27016221221485e-05,7.40473691093462e-05,4.83177374414147e-05,2.8012443422236e-05,2.93633122626255e-05,1.16110204925911e-05,9.43697166250199e-05,6.45901845064756e-05,2.85508708494651e-05,1.35244488223586e-05,2.69063679093959e-05,0.00011640670173452,0.000107298348387078,9.91955258573339e-05,6.94586393647908e-06,3.87706787049624e-06,5.06727588315797e-06,0.000102821841976817,6.64576352512564e-05,8.55215669157726e-05,8.44536364818879e-05,4.46603319050784e-05,8.83798944906637e-05,3.59098400647278e-05,3.93502257537026e-05,2.11798271595766e-05,8.19133076359585e-05,5.0114427943805e-05,9.03948045066315e-05,7.75874031636073e-06,9.68480792604681e-06,2.71946785453023e-06,5.60882570296768e-05,8.98441408347746e-05,8.69920403988761e-05,7.33285132057319e-07,1.19611501842017e-05,3.49473605381894e-06
"b4207",2.51539317956786e-05,2.91283658728972e-05,2.29797877836073e-05,2.51160176879555e-05,2.65605771248852e-05,2.50948124427856e-05,1.68379994114021e-05,1.4743391274861e-05,1.43441467949607e-05,5.16045355226271e-06,2.39247168908501e-05,1.66089045873794e-05,9.38921256123347e-06,1.62293385868303e-05,6.20916182524521e-06,1.5453993161307e-05,3.26869140781828e-05,1.83928312603931e-05,4.79595367042603e-06,7.26950225718045e-06,1.94895226275307e-06,4.11450966701183e-05,5.15046673197237e-05,3.59826553559513e-05,3.18116244656977e-05,3.15249401682906e-05,4.2114489840463e-05,2.50441320008618e-05,3.352056267908e-05,2.44382621072038e-05,3.60693892447414e-05,5.0114427943805e-05,3.95044107318138e-05,1.43727484548977e-05,1.93696158520936e-05,2.71946785453023e-06,3.3283141534094e-05,5.3089719584185e-05,4.2074581630829e-05,2.56649796220062e-06,5.98057509210086e-06,5.74135208841682e-06
"b4208",7.39217587464841e-05,0.000103624806025705,8.98418821822386e-05,7.11620501158738e-05,8.64520745633519e-05,9.03059799877707e-05,5.01479547687411e-05,0.000108363925870229,6.91894139521634e-05,1.33311716766787e-05,0.000128927641022915,8.67353906229816e-05,3.92813994908747e-05,7.88926181304253e-05,2.58715076051884e-05,7.28545391890186e-05,0.000109430103653047,8.99205083841442e-05,1.63723935645578e-05,2.27777737391654e-05,1.44222467443727e-05,0.000174314514918533,0.000314012326562186,0.000173386190459375,0.000173095992199473,7.6185272073369e-05,0.000165863637605766,0.000105476873400455,0.000155943487246155,0.000104595761818832,0.000174977838664375,0.000141990879174114,0.000165740309686858,2.20042963070558e-05,1.93696158520936e-05,1.90362749817116e-05,0.000168264771089031,0.000245029475003931,0.000167388605839406,1.39324175090891e-05,6.57863260131094e-05,1.09834561691452e-05
"b4209",8.82954340583004e-06,7.73319447953023e-06,5.71248961852384e-06,6.59295464308831e-06,5.72875192889681e-06,6.89223722020168e-06,6.22273891290947e-06,7.37169563743052e-06,5.9064133861603e-06,1.72015118408757e-06,1.46206603221862e-05,2.76815076456324e-06,3.640715074764e-06,4.50814960745287e-06,3.62201106472637e-06,5.01753024717759e-06,6.39526579790534e-06,6.28814743945064e-06,1.32302170218649e-06,4.8463348381203e-07,7.79580905101227e-07,7.55826427896408e-05,5.78181426685931e-05,6.49361408284144e-05,8.35479674579535e-05,2.10166267788604e-05,7.65324918045376e-05,3.88250300330821e-05,5.39243834402591e-05,4.39888717929669e-05,7.04867453943038e-05,5.0114427943805e-05,7.88108043672275e-05,1.76797525241662e-05,1.45272118890702e-05,1.08778714181209e-05,8.752233514521e-05,0.000124556649793665,8.48314537745903e-05,6.96620875454453e-06,1.19611501842017e-05,1.14827041768336e-05
"b4210",1.14989402494531e-05,1.80441204522372e-05,1.07758326894881e-05,1.2976609138777e-05,1.30198907474928e-05,1.50215426594139e-05,9.88317356756211e-06,6.63452607368747e-06,7.59396006792038e-06,2.15018898010946e-06,1.46206603221862e-05,1.75316215089005e-05,2.68263216035242e-06,3.6065196859623e-06,3.62201106472637e-06,1.04364629141294e-05,1.63434570390914e-05,1.4777146482709e-05,3.63830968101285e-06,4.8463348381203e-06,3.11832362040491e-06,1.57054842160293e-05,1.79435615178392e-05,1.80750082718267e-05,2.03775530385252e-05,1.05083133894302e-05,1.7814342725124e-05,9.40811307968884e-06,1.74889892238678e-05,9.12361785335609e-06,1.33539341860302e-05,2.50572139719025e-05,1.84155899652064e-05,4.32454378288959e-06,9.68480792604681e-06,0,1.72579252399006e-05,2.24610352086936e-05,1.79669835072189e-05,1.46657026411464e-06,1.19611501842017e-05,2.74586404228631e-06
"b4211",3.18274239047362e-05,3.60882409044744e-05,2.62255205214049e-05,2.7627619456751e-05,2.3435803345487e-05,2.56249845366473e-05,2.01323906005895e-05,1.4743391274861e-05,1.56941841403688e-05,2.58022677613135e-06,4.58557073741294e-05,3.59859599393221e-05,9.38921256123347e-06,1.2622818900868e-05,6.72659197734898e-06,3.21121935819366e-05,3.62398395214636e-05,3.45848109169785e-05,3.63830968101285e-06,5.33096832193233e-06,3.11832362040491e-06,4.42534737545408e-05,4.25328865608041e-05,3.81583507960786e-05,3.84909335172143e-05,5.25415669471511e-06,4.2114489840463e-05,2.38515542865351e-05,2.62334838358017e-05,2.31348881281529e-05,4.30905298992521e-05,8.35240465730084e-05,3.7227214123213e-05,6.48681567433438e-06,4.8424039630234e-06,2.71946785453023e-06,3.08177236426796e-05,3.06286843754913e-05,3.60476820999264e-05,1.8332128301433e-06,1.79417252763026e-05,4.99248007688419e-06
"b4212",1.47843517492968e-05,1.36619769138367e-05,1.02565154514405e-05,1.36045095809759e-05,1.56238688969913e-05,1.48448186281267e-05,9.88317356756211e-06,4.42301738245831e-06,3.03758402716815e-06,3.44030236817514e-06,9.30405656866394e-06,1.38407538228162e-05,2.29939899458779e-06,1.80325984298115e-06,2.06972060841507e-06,1.50525907415328e-05,2.13175526596845e-05,1.19474801349562e-05,1.65377712773311e-06,0,1.55916181020245e-06,6.86296940481695e-05,8.00814504777639e-05,5.67354426310116e-05,8.69442262977077e-05,4.7287410252436e-05,4.47088115965491e-05,4.88956862873969e-05,8.45301145820277e-05,4.7247306740594e-05,4.77712903355926e-05,7.51716419157075e-05,5.29695732870185e-05,1.89516771661926e-05,1.93696158520936e-05,1.90362749817116e-05,7.88933725252597e-05,3.26705966671908e-05,5.59478220604537e-05,4.39971079234392e-06,2.39223003684034e-05,5.49172808457261e-06
